wrist_rel_shoulder_f125,arm_extension_f125,elbow_angle_f125,arm_vertical_angle_f125,wrist_above_nose_f125,wrist_asymmetry_x_f125,wrist_asymmetry_y_f125,wrist_rel_shoulder_f140,arm_extension_f140,elbow_angle_f140,arm_vertical_angle_f140,wrist_above_nose_f140,wrist_asymmetry_x_f140,wrist_asymmetry_y_f140,wrist_rel_shoulder_f155,arm_extension_f155,elbow_angle_f155,arm_vertical_angle_f155,wrist_above_nose_f155,wrist_asymmetry_x_f155,wrist_asymmetry_y_f155,wrist_vel_norm_v135,wrist_vel_y_ratio_v135,wrist_vel_z_ratio_v135,wrist_vel_norm_v145,wrist_vel_y_ratio_v145,wrist_vel_z_ratio_v145,wrist_vel_norm_v155,wrist_vel_y_ratio_v155,wrist_vel_z_ratio_v155,peak_vel_frame_ratio,peak_vel_normalized,kinetic_chain_delay,max_height_frame_ratio,player_mean_angle,player_mean_depth,player_mean_left_right
-0.6416945,0.6279904,77.09351,103.14202731941963,-1.7481227,-0.11241819,0.65164554,-0.3975879,0.7325942,94.01077,96.63652922708853,-2.3267808,-0.19383177,0.689624,-0.22670092,0.9956539,169.31233,92.0646077141404,-2.8068106,-0.76867723,0.98231846,1.2135843,-0.03444315,0.9913537,3.2680764,-0.05986543,0.6878063,0.68126386,0.5563983,0.3079655,0.9666666666666667,5.5203958,0.3875,0.9958333333333333,44.384853,11.330428,-0.83885723
-0.59124476,0.6389723,78.672005,102.10213641970296,-1.9078823,-0.15827642,0.6566551,-0.4820983,0.7605349,98.868286,96.92534669593422,-2.1566758,-0.2249827,0.6882261,-0.27324307,0.99542725,169.0346,92.41312846745596,-2.3552067,-0.7872633,0.99300337,1.2226113,-0.088422105,0.99472433,3.2301447,0.04787705,0.6380055,0.37048957,-0.03168854,-0.52459013,0.9583333333333334,7.877329,0.3875,0.9958333333333333,44.384853,11.330428,-0.83885723
-0.69195086,0.64195395,78.657974,104.70317659597163,-1.8367811,-0.13233876,0.58036536,-0.39395785,0.7497105,96.91322,96.39079605677101,-2.5599759,-0.24654262,0.661351,-0.15289022,0.99676645,170.77745,91.48414956529906,-3.3464468,-0.7974364,1.0098667,1.2357465,0.015399415,0.9889465,3.031646,0.012034331,0.68186885,0.3968881,0.87847674,0.19953927,0.8375,7.949117,0.2625,0.9916666666666667,44.384853,11.330428,-0.83885723
-0.68652385,0.6352837,78.15969,103.32216966882794,-1.6013985,-0.13219243,0.6227171,-0.45388183,0.76850593,100.31986,96.3166497506815,-2.0328271,-0.15549634,0.71901906,-0.25433913,0.9945757,168.05914,92.12329215054909,-2.2580655,-0.687872,1.0179913,1.3634886,-0.0065288865,0.9718806,3.1448743,0.023241188,0.6523362,0.48989406,0.41017157,-0.043695047,0.43333333333333335,3.1942239,-0.14166666666666666,0.8041666666666667,44.384853,11.330428,-0.83885723
-0.6479561,0.66258603,82.39591,102.32549970809903,-1.7489281,-0.11491882,0.6434424,-0.45947576,0.75896394,98.635254,96.85942349515484,-2.1698647,-0.15669885,0.68541884,-0.13479248,0.9966855,170.6667,91.13316034450389,-2.585574,-0.7551184,1.0461498,1.0709692,-0.19273114,0.97675395,3.2434154,0.041621204,0.6883273,0.63427925,0.694887,-0.4166402,0.9666666666666667,6.0981956,0.39166666666666666,0.9958333333333333,44.384853,11.330428,-0.83885723
-0.7763825,0.6210986,75.76752,104.59118602822362,-1.3602818,-0.09143835,0.64287144,-0.43372637,0.72214675,92.22296,96.72375984437737,-2.0592015,-0.1551525,0.6948059,-0.21023197,0.9906397,164.30832,91.72199766626184,-2.4113152,-0.76640105,0.99748456,1.255408,0.032115005,0.94654816,3.2606657,-0.05347084,0.6999065,0.5242325,0.6991181,0.69732356,0.9666666666666667,7.9810667,0.3875,0.9958333333333333,44.384853,11.330428,-0.83885723
-0.67191833,0.65561664,81.62687,103.8741996676217,-1.7243844,-0.08162261,0.65595746,-0.12202205,0.9659074,149.95927,91.43418271721839,-2.8588157,-0.36186057,0.8407071,-0.16375278,0.99272054,166.1648,91.61156091308298,-3.1284723,-0.64117724,1.0639513,1.9576408,0.21075387,0.8185459,1.9572612,-0.028757768,0.44031549,0.56660706,0.46765473,0.18022473,0.95,50.61096,0.0,0.7541666666666667,44.384853,11.330428,-0.83885723
-0.6901375,0.6413973,79.263245,104.17274236528613,-1.7152208,-0.0838353,0.62838984,-0.55559915,0.7842382,103.21364,97.83337834880574,-1.8754028,-0.15078413,0.67837596,-0.13406226,0.9925585,166.01137,91.05442163614187,-2.4365413,-0.7186541,1.0678657,1.334579,-0.054426685,0.9882006,3.5066357,0.05832412,0.6474709,0.4688504,0.73752904,0.12663561,0.9083333333333333,3.7779913,0.3458333333333333,0.7375,44.384853,11.330428,-0.83885723
-0.6995509,0.6096985,74.46863,104.45713501457855,-1.5846102,-0.07139499,0.64316106,-0.46227163,0.7496092,96.90394,97.85321229109589,-2.3411367,-0.17371248,0.7023951,-0.2175783,0.99706715,171.22153,92.02582825744484,-2.9590771,-0.76585925,1.05304,1.3574159,0.019806733,0.9600751,3.3666537,0.013489053,0.71546173,0.3225205,0.74793756,0.33818692,0.8833333333333333,5.3169274,0.30833333333333335,0.9833333333333333,44.384853,11.330428,-0.83885723
-0.6080774,0.6295097,77.35676,102.89447612792875,-1.8317118,-0.08716732,0.639704,-0.43548766,0.766058,99.71346,97.20806225752182,-2.5239866,-0.23671255,0.66624326,-0.09552495,0.9975694,172.00856,90.97899635887828,-3.8829265,-0.7637505,1.0357465,1.3167031,0.023123663,0.995462,3.2207623,0.09206992,0.6729211,0.63350177,0.39128798,0.019540126,0.8,7.976453,0.23333333333333334,0.9333333333333333,44.384853,11.330428,-0.83885723
-0.52325356,0.9670003,150.41887,94.87565859716419,-1.9234543,-0.576154,0.82910055,-0.32090792,0.9861027,160.87027,92.67996979283795,-2.1338186,-0.65376645,1.0377848,-0.1278396,0.9894059,163.27672,91.29051780036268,-3.2959254,-0.34975234,1.1368417,0.6387865,-0.10761424,0.25890368,0.6467149,0.34874907,0.43035382,0.32193676,0.04248679,0.5958636,0.8791666666666667,4.1073008,-0.004166666666666667,0.8916666666666667,44.384853,11.330428,-0.83885723
-0.7419895,0.61219436,74.75393,105.48967370450188,-1.510191,-0.09549286,0.62713003,-0.4704128,0.72353643,92.42861,97.61992624844446,-2.0031576,-0.22513554,0.6727474,-0.25656307,0.9913106,164.8799,92.21684408300163,-2.4381618,-0.7672882,0.93876135,1.1442723,0.033030704,0.9928937,2.8421872,-0.104523815,0.7901615,1.6926881,0.3066474,0.48310944,0.9666666666666667,4.7037363,0.03333333333333333,0.9958333333333333,44.384853,11.330428,-0.83885723
-0.6657853,0.63733214,78.353455,103.07813185149833,-1.642191,-0.110157534,0.6460848,-0.34982082,0.72147703,92.083305,95.57655589328596,-2.39709,-0.19508313,0.68961734,-0.12770689,0.9948135,168.32307,91.12078562061886,-2.816659,-0.7918881,1.0064303,1.2654133,-0.01679106,0.95165384,3.129188,-0.038153205,0.70310074,0.6102028,0.4779103,0.08782475,0.8708333333333333,7.482009,0.29583333333333334,0.8833333333333333,44.384853,11.330428,-0.83885723
-0.669794,0.62240577,76.26981,103.15905247157797,-1.5825168,-0.09218786,0.669677,-0.524871,0.74787754,96.68241,98.26351311929396,-2.04564,-0.14767478,0.6998549,-0.2555207,0.9942042,167.65657,92.24841253577686,-2.5211089,-0.6980122,1.0482556,1.1605345,-0.07098686,0.9851992,3.2450051,0.028963251,0.6616616,0.29630625,0.7578389,0.37484893,0.9666666666666667,4.432791,0.43333333333333335,0.9958333333333333,44.384853,11.330428,-0.83885723
-0.67034423,0.6279494,76.91868,103.8465029855135,-1.7987032,-0.07656437,0.64437693,-0.4334801,0.7466154,96.322685,97.05576835605191,-2.3988764,-0.18405484,0.7092848,-0.13261108,0.9972059,171.43192,91.19332086284304,-2.9533215,-0.78924793,1.0648725,1.3671697,0.04085447,0.98612195,3.347148,0.009811791,0.6777887,0.3249212,0.9769362,-0.06359479,0.875,7.603037,0.29583333333333334,0.8875,44.384853,11.330428,-0.83885723
-0.8020169,0.6273317,76.343094,106.87597245245924,-1.5024154,-0.050033722,0.6281822,-0.3747542,0.71723723,91.403114,96.95212227479726,-2.5496461,-0.18661919,0.6810954,-0.40031055,0.98964906,163.4849,93.96754786449472,-2.536209,-0.70551586,0.910785,1.2898649,0.026582656,0.94222295,2.5796287,-0.18088977,0.8193915,1.7846743,0.16620648,0.4919051,0.8708333333333333,6.9344044,0.2875,0.9958333333333333,44.384853,11.330428,-0.83885723
-0.7572871,0.99029565,163.97046,96.19046752627294,-1.257919,-0.67466146,1.0042429,-0.48468083,0.9907217,164.33041,94.42224240327816,-1.7581961,-0.27924925,1.1106277,-0.35276178,0.9915082,165.01003,93.34799513879437,-1.8913387,-0.78381217,0.91083884,0.17420799,-0.14484197,-0.49487674,0.30606765,-0.0378354,-0.4038929,0.53970546,-0.06990303,-0.39485613,0.7833333333333333,5.89149,-0.17916666666666667,0.9583333333333334,42.616516,10.92803,-0.10227274
-0.18476029,0.99001294,163.71669,91.61711430629295,-2.0375314,-0.41625586,1.2653607,-0.038882915,0.98871046,162.7124,90.35793296908375,-2.4143589,-0.108837895,1.395972,0.046540458,0.9867475,161.26291,89.52247193297879,-2.8735204,-0.4250164,1.3530248,0.42650768,0.64310455,-0.24979916,0.70163745,0.4871214,-0.22425593,1.059367,0.31762534,-0.39873356,0.9708333333333333,7.3539953,0.0,0.825,42.616516,10.92803,-0.10227274
-0.85068333,0.9902443,163.91866,98.2099043879496,-1.2238493,-0.6557006,0.99875516,-0.6924724,0.9851119,160.13094,96.30294729857908,-1.3833779,-0.52922016,1.1975596,-0.43610948,0.9866907,161.24965,94.1554573803292,-1.7751834,-0.5447254,1.1865929,0.56135833,-0.016562669,-0.47453657,1.0894785,0.22742511,-0.32454073,1.2187961,0.34308454,-0.22562292,0.7583333333333333,5.932901,0.37916666666666665,0.9208333333333333,42.616516,10.92803,-0.10227274
-0.18249696,0.98992455,163.66608,91.45885524901831,-1.8718873,-0.549331,1.2285619,0.14159933,0.9903113,163.98325,88.7701810282644,-2.554128,-0.24558267,1.3250846,0.39286622,0.9921817,165.61617,86.71092609056342,-2.809579,-0.5391106,1.1337146,0.5997698,-0.080066584,-0.39045066,0.9384677,-0.10768929,-0.37359354,1.2869387,0.12937899,-0.3216264,0.7833333333333333,5.943422,-0.18333333333333332,0.8833333333333333,42.616516,10.92803,-0.10227274
-0.54223627,0.986509,161.09706,94.47857572217887,-1.4606807,-0.3416816,1.2506515,-0.17573342,0.9887634,162.777,91.5047044953179,-1.9692043,-0.26855195,1.1070656,-0.13216342,0.9900366,163.78615,91.31059622789786,-2.3576329,-0.69323534,0.95534575,0.96828425,0.27836537,-0.27274454,1.1781659,0.3612807,-0.22991532,1.3569314,0.3546255,-0.0063141403,0.8083333333333333,5.524555,0.425,0.9541666666666667,42.616516,10.92803,-0.10227274
-1.2050737,0.98630905,160.94353,98.98219955491233,-0.8454681,-0.73493886,1.0379992,-1.9520226,0.989225,163.1405,96.94721901363339,-0.79498357,-0.45883405,1.109709,9.948872,0.9885658,162.62863,96.16006880515091,-0.69403946,-0.61939925,0.67963314,0.2648698,-0.7900095,-0.22042523,0.35697338,-0.48013937,-0.34004217,0.8522847,0.2855946,-0.21577705,0.775,5.6052165,-0.19166666666666668,0.9458333333333333,42.616516,10.92803,-0.10227274
-1.0191901,0.99095017,164.50096,97.56368402164625,-0.9829964,-0.85722643,1.019872,-0.60483694,0.989329,163.18584,94.67118584572395,-1.3732818,-0.6132707,1.3034959,-0.3189409,0.9907042,164.3313,92.75351762703319,-1.800581,-0.87759155,1.1350582,0.7021486,0.017708585,-0.47871774,1.2391342,0.27393126,-0.2579327,1.5180433,0.40074918,-0.229956,0.75,5.8244267,0.375,0.8875,42.616516,10.92803,-0.10227274
-0.25334507,0.9908242,164.4256,91.80236903193756,-1.6478764,-0.2405895,1.3543587,-0.11769694,0.9908432,164.45566,90.9358307279131,-1.9864507,-0.039900493,1.3377689,-0.07538062,0.9903925,164.05205,90.664309269541,-2.262333,-0.7854434,1.1125327,0.45334756,0.3580989,-0.7042789,0.58663535,0.53638875,-0.40041336,0.8669671,0.43390897,-0.26376805,0.7458333333333333,6.2182736,-0.22083333333333333,0.9375,42.616516,10.92803,-0.10227274
-0.99340993,0.99306893,166.4572,96.9599148605983,-1.0051594,-0.85927707,0.9836997,-0.6271316,0.9916208,165.1107,94.74888371972958,-1.3280274,-0.5466379,1.2265402,-0.2792394,0.99231327,165.74622,92.5228383732629,-1.9769182,-0.90932906,1.0212588,0.44417107,0.09828089,-0.40352258,0.974556,0.2970108,-0.27998877,1.2482353,0.5064438,-0.2740456,0.7708333333333334,6.1324296,0.38333333333333336,0.8833333333333333,42.616516,10.92803,-0.10227274
-0.7897692,0.9920701,165.51752,95.44665779311732,-1.1690556,-0.6915597,1.0743003,-0.45641476,0.9924557,165.86838,93.49066427011637,-1.5255648,-0.5121246,1.2819798,-0.21966209,0.99021584,163.9187,91.64873023904788,-1.7348695,-1.0561923,1.0401394,0.3079716,-0.05957329,-0.71361816,0.45680934,-0.121797554,-0.5417767,0.7249134,-0.0075020352,-0.26739398,0.8375,4.511606,0.4708333333333333,0.9958333333333333,42.616516,10.92803,-0.10227274
-0.12681997,0.98719466,161.56323,91.27075436767304,-2.5455434,-0.38331625,1.2374461,0.08616206,0.986377,161.0147,89.0999400212935,-3.4031684,-0.097030774,1.3974423,0.2723075,0.9872331,161.62358,86.95895568224579,-4.462832,-0.5069987,1.3522277,0.4445654,0.33648008,-0.44005433,0.810705,0.42926496,-0.36374304,1.1843696,0.55477417,-0.23414844,0.8166666666666667,5.7490673,-0.15,0.9916666666666667,42.616516,10.92803,-0.10227274
-0.2695947,0.99291176,166.293,92.0964461476422,-1.7715368,-0.5447624,1.2358038,-0.033662256,0.9934329,166.83093,90.28009997769426,-2.1599922,-0.3063402,1.3227314,0.09645247,0.9941159,167.5282,89.12227103940852,-2.5576353,-1.0116256,1.0803182,0.29867896,0.13881752,-0.957397,0.1874095,-0.13602202,-0.69779617,0.13367979,-0.25155267,-0.6729484,0.7666666666666667,6.6241636,0.39166666666666666,0.8416666666666667,42.616516,10.92803,-0.10227274
-0.8536355,0.9867853,161.28943,97.52187431546515,-1.1619761,-0.5445219,1.1084838,-0.85808414,0.9891571,163.07304,97.14146517540094,-1.1362121,-0.24485914,1.0704279,-0.78958565,0.99065197,164.26508,96.052643084306,-1.160155,-0.634376,0.715088,0.15148269,-0.7416508,0.43124193,0.25175825,0.10533077,-0.51577866,0.4008787,0.5979539,-0.21279852,0.8041666666666667,6.632452,-0.1625,0.925,42.616516,10.92803,-0.10227274
-1.1141548,0.9906738,164.27588,97.54851919874697,-0.9154469,-0.76837045,1.0946609,-0.7158201,0.99121624,164.78139,94.7163654174815,-1.1839278,-0.43361107,1.2850096,-0.58128965,0.99223113,165.6794,93.90852571529683,-1.2753414,-1.0065833,0.951087,0.59235585,0.13301416,-0.35639453,1.1898955,0.21925522,-0.24297199,1.5177842,0.36310503,-0.2630673,0.7916666666666666,6.3563604,-0.17083333333333334,0.9541666666666667,42.616516,10.92803,-0.10227274
-0.081385106,0.99116343,164.6956,90.65555416517692,-2.0118096,-0.5380032,1.2741741,0.23331888,0.990257,163.94463,87.762445657655,-3.0980825,-0.21713209,1.4096202,0.57426345,0.99150944,165.0102,84.7862983870977,-3.2937105,-0.38093138,1.2784508,0.5546223,0.05322128,-0.44288886,0.7825372,-0.048608914,-0.40401787,1.1200379,0.03939546,-0.2508404,0.7958333333333333,6.161862,-0.16666666666666666,0.9166666666666666,42.616516,10.92803,-0.10227274
-0.7144056,0.98932886,163.17694,95.92900347944861,-1.3039223,-0.598315,1.0925035,-0.50546837,0.9869482,161.38205,94.67096730725254,-1.6880587,-0.24143995,1.1912647,-0.31337297,0.9882977,162.39835,93.06245183730502,-2.0438604,-0.32627195,1.0401423,0.19178186,-0.36987838,-0.40113688,0.36896476,-0.112333596,-0.2654772,0.486055,-0.26599362,-0.30119106,0.7833333333333333,5.827062,-0.17916666666666667,0.9166666666666666,42.616516,10.92803,-0.10227274
-0.7103761,0.988442,162.49803,95.70331154661,-1.2504325,-0.62529296,1.1697364,-0.44887877,0.98961735,163.42944,93.41954061586792,-1.4027909,-0.3691833,1.0938684,-0.2807216,0.98885393,162.84077,92.16002591266549,-1.542517,-0.6817452,0.7443885,0.33797696,0.26772687,-0.3028603,0.74880147,0.4983741,-0.2876869,1.2171538,0.67755145,-0.22477637,0.8041666666666667,6.2491074,-0.15833333333333333,0.8958333333333334,42.616516,10.92803,-0.10227274
-0.8551197,0.98607564,160.77979,96.91741655476129,-1.1506169,-0.60715014,1.0348111,-0.484016,0.9853583,160.27966,94.17160218892069,-1.6340761,-0.30883655,1.2719074,-0.28014162,0.98715836,161.57797,92.38322934571583,-1.8427035,-0.2240182,1.1918018,0.39582014,-0.005545391,-0.22320198,0.6453282,-0.019557675,-0.31899324,1.1059028,0.27621564,-0.22035228,0.7833333333333333,5.1144366,-0.18333333333333332,0.925,42.616516,10.92803,-0.10227274
-0.12308368,0.99148816,164.99033,90.7915752147231,-1.5832579,-0.46302313,1.3164953,0.102374144,0.99159247,165.09251,89.27103470454135,-1.9432595,-0.20535359,1.397504,0.17186141,0.99277747,166.17934,88.6367685679783,-2.1442096,-0.80832666,1.1869594,0.3117994,0.353764,-0.64493525,0.4813092,0.47569367,-0.16944292,0.6239055,0.5677954,-0.20949237,0.8416666666666667,5.754965,-0.125,0.9333333333333333,42.616516,10.92803,-0.10227274
-0.35313216,0.9898958,163.63918,92.87911681954691,-1.7428191,-0.64195794,1.0977628,-0.041137,0.9879491,162.11737,90.34836957262611,-2.183402,-0.36582255,1.3021147,0.1764607,0.98887587,162.86101,88.38887265128959,-2.9608247,-0.12611634,1.4793521,0.3950585,0.09904136,-0.4349566,0.89567715,0.25863945,-0.26631892,1.278,0.33123496,-0.18403563,0.8041666666666667,5.9407635,-0.15833333333333333,0.85,42.616516,10.92803,-0.10227274
-0.5506047,0.9844112,159.66618,95.60981403992898,-1.810272,-0.44748586,1.0811192,-0.3911067,0.9834303,159.03934,94.24462715138542,-2.3213725,-0.075138986,1.2274489,-0.36294898,0.9840303,159.44075,94.15372588308355,-2.3460932,-0.19173713,1.1679893,0.17849356,0.6404494,0.09479203,0.28904825,0.40847576,-0.5172998,0.43565398,0.37255874,-0.1772761,0.4083333333333333,4.128596,0.008333333333333333,0.9958333333333333,42.616516,10.92803,-0.10227274
-1.154546,0.98934567,163.20728,97.98634955791977,-0.8892669,-0.7195661,1.0731509,-1.0271161,0.98979676,163.56183,96.26613696838393,-0.98546946,-0.5184526,1.1846279,-0.8362911,0.9887782,162.78973,94.87821621389338,-1.0851415,-1.2358476,0.8026766,0.40923175,-0.13605753,-0.5268126,0.7276904,0.21200965,-0.2438069,1.1029341,0.5044392,-0.22018358,0.8041666666666667,6.286265,-0.05416666666666667,0.95,42.616516,10.92803,-0.10227274
-0.6354481,0.98986495,163.62067,95.20603808639906,-1.3623964,-0.50418353,1.1384057,-0.37201154,0.99004126,163.76323,93.25794952209519,-1.7061085,-0.18635026,1.1700482,-0.28985348,0.9896478,163.45238,92.40513234756042,-1.7296362,-0.5902197,0.9385808,0.6461638,-0.13750191,-0.32983863,0.9793553,0.04667474,-0.22855605,1.3149579,0.28881723,-0.26494715,0.7916666666666666,5.756787,-0.04583333333333333,0.9166666666666666,42.616516,10.92803,-0.10227274
-1.0124525,0.97998977,156.94124,98.68985131195352,-0.9874191,-0.56509,1.0458796,-0.887234,0.9817226,157.96704,97.54344706474116,-1.1088303,-0.2609483,1.0832436,-0.7968386,0.98314315,158.86911,95.9256592364162,-1.1384339,-0.5527421,0.7757191,0.17472805,-0.04458701,-0.11155461,0.38727936,0.049190473,-0.38582304,0.6542199,0.27007493,-0.31738225,0.7791666666666667,6.1876187,-0.1875,0.9291666666666667,42.616516,10.92803,-0.10227274
-0.6209628,0.988784,162.76968,94.95776081546549,-1.3794991,-0.35666,1.1760321,-0.43861768,0.9911794,164.72527,93.87475018381329,-1.6854345,-0.2784211,1.1548098,-0.354259,0.99175614,165.24493,92.8856186738575,-1.6534412,-0.9131201,0.9203959,0.35834798,-0.16042951,-0.18012622,0.60618323,-0.18640013,-0.30725732,0.93039113,-0.012293452,-0.22775239,0.7958333333333333,5.70518,0.0625,0.9208333333333333,42.616516,10.92803,-0.10227274
-0.22816664,0.9904796,164.11014,91.61888693659323,-1.6859539,-0.40327203,1.2967211,0.08965872,0.9904037,164.07312,89.22190555071808,-2.4585357,-0.17063835,1.4703933,0.17115344,0.99010605,163.81953,88.33236579885256,-2.9024413,-0.89106363,1.1605631,0.4225736,0.6253208,-0.780367,0.42278022,0.44590977,-0.5199904,0.37855896,0.027870083,-0.40873468,0.7875,6.677136,-0.17916666666666667,0.9291666666666667,42.616516,10.92803,-0.10227274
-1.1038384,0.98513937,160.13976,98.05129214178882,-0.93092805,-0.72867054,1.0737208,-0.85659623,0.9850486,160.11107,95.07657826005195,-1.0604419,-0.45019543,1.1041826,-0.57503736,0.9849148,160.02415,92.8318798276043,-1.1465578,-0.9490012,0.78475374,0.42720735,-0.39753523,-0.32316592,0.7963749,-0.10910128,-0.35303745,1.1860495,0.1333233,-0.18662961,0.875,5.3003597,0.004166666666666667,0.9958333333333333,42.616516,10.92803,-0.10227274
-1.0422883,0.98942506,163.27655,98.26221928845055,-0.96101964,-0.8626449,1.0001258,-2.0796988,0.99076444,164.38777,96.57412485234664,-0.8023201,-0.66165006,1.2967397,2.4171226,0.9916933,165.1889,97.64813527604719,-0.5519599,-1.4752574,0.5008277,0.40301165,-0.7341903,-0.39525834,0.6212325,-0.9378096,-0.22852427,0.6229219,-0.6988813,-0.15904371,0.7583333333333333,6.3638115,-0.20833333333333334,0.9958333333333333,42.616516,10.92803,-0.10227274
-0.65267396,0.99081284,164.3883,94.16111070845335,-1.2534797,-0.84863776,1.0941905,-0.11025329,0.9898383,163.59882,90.84200410056978,-1.8470448,-0.59075916,1.3671124,0.04272322,0.9918896,165.35913,89.60722674271739,-2.5854492,-0.7623117,1.0337847,0.6574392,0.19113363,-0.36812633,1.1378038,0.16881043,-0.2867668,1.6779071,0.22405486,-0.34662956,0.8041666666666667,6.0971394,0.1375,0.9041666666666667,42.616516,10.92803,-0.10227274
-0.26609313,0.98848,162.51697,92.07349600589274,-1.7161298,-0.5871736,1.2003317,0.18819469,0.9883402,162.43076,88.29793705107868,-2.7369094,-0.20337057,1.3949298,0.1961593,0.98937976,163.23813,87.87930936816676,-3.5631564,-0.41756174,1.3186163,0.9095645,0.35729522,-0.33447284,1.1933428,0.38264346,-0.24914487,1.4309084,0.2964545,-0.04093774,0.7666666666666667,5.729786,-0.1375,0.85,42.616516,10.92803,-0.10227274
-0.9777199,0.9906457,164.26152,96.28324294331794,-1.0148325,-0.8339999,1.1319016,-0.8416198,0.9915691,165.06082,94.474123858625,-1.0735825,-0.7394608,1.4682051,-0.82324743,0.9920679,165.52805,93.79585915177903,-1.0635562,-1.9225525,0.6748821,0.29582387,-0.23354901,-0.4444264,0.3147387,-0.25882348,-0.36809367,0.3177004,-0.4821677,-0.18387341,0.8125,5.304621,-0.15416666666666667,0.9541666666666667,42.616516,10.92803,-0.10227274
0.031052489,0.98772985,161.97975,89.76598658595665,-2.0169537,-0.55188805,1.3692124,0.4393668,0.98815477,162.30702,86.04699698681442,-3.0970113,-0.24509095,1.7642385,0.49081936,0.9605016,147.60205,82.7689892247201,-40.61195,-1.3078479,1.4576449,0.85190797,0.732701,-0.36379698,2.2270677,0.8106672,-0.19167614,1.9963747,0.72912,-0.53604525,0.9416666666666667,16.882933,0.0,0.7916666666666666,42.616516,10.92803,-0.10227274
-0.041558784,0.9890179,162.94835,90.3173337303209,-1.9452567,-0.5536774,1.3142158,0.16935201,0.98846734,162.53738,88.55624701793886,-2.315495,-0.22000004,1.4244813,0.45728052,0.9871157,161.52798,86.02082926199792,-2.655795,-0.6487159,1.3016454,0.26467106,0.20270838,-0.65612894,0.44517934,0.35283974,-0.48562106,0.71529305,0.58215415,-0.39255407,0.8208333333333333,5.7935777,-0.07083333333333333,0.9958333333333333,42.616516,10.92803,-0.10227274
-0.11608938,0.9882478,162.35344,90.97675873319672,-2.055269,-0.5993274,1.2366937,0.17461617,0.98708135,161.49687,88.35569364199081,-2.7870216,-0.43826255,1.5795852,0.28703353,0.98938954,163.24652,86.92601196621074,-4.1224246,-0.8163894,1.5229291,0.49086905,0.53958505,-0.3635524,0.62374634,0.47965866,-0.30061737,0.96178573,0.26657948,-0.27039817,0.8,5.43399,-0.1,0.875,42.616516,10.92803,-0.10227274
-1.3185037,0.9907293,164.3403,98.81798360146232,-0.78926593,-0.7787265,1.0121756,-1.0480566,0.98980665,163.57858,95.8019418807288,-0.9786383,-0.4718365,1.2166415,-0.8314668,0.9920888,165.54826,94.58344283463505,-1.071394,-0.7117633,0.9653152,0.6988234,0.13474782,-0.4238869,1.3222377,0.2958715,-0.25524583,1.5569841,0.45088315,-0.20342955,0.8375,6.1878347,-0.1,0.8958333333333334,42.616516,10.92803,-0.10227274
-0.86222094,0.992317,165.74152,96.25006013735151,-1.1064091,-0.64516056,1.1458735,-0.6433288,0.99364406,167.04066,94.34728448005446,-1.239746,-0.5197013,1.1911435,-0.48921204,0.99295956,166.36403,92.73395527363554,-1.2529198,-1.437098,0.8379971,0.38017103,-0.012158138,-0.7874368,0.59918636,0.09387135,-0.7141535,0.8160785,0.43839917,-0.3041394,0.8291666666666667,5.9005527,-0.0875,0.95,42.616516,10.92803,-0.10227274
-0.30130717,0.99141896,164.91257,92.20506069555103,-1.6414256,-0.7876908,1.1361173,-0.22283867,0.9904741,164.12364,91.78775135271214,-1.8594911,-0.4556021,1.3127773,-0.19774291,0.9912725,164.8077,91.55945913559978,-1.8246416,-1.5911626,0.92848384,0.28549454,0.16283423,-0.45302424,0.43842816,0.34127495,-0.26181966,0.5352743,0.5778077,-0.09590826,0.7791666666666667,5.807214,-0.18333333333333332,0.9083333333333333,42.616516,10.92803,-0.10227274
-1.1379137,0.9904345,164.09637,97.40387680166674,-0.91198695,-0.79533094,1.086766,-0.9427083,0.9922094,165.63297,95.68867482427149,-1.0315539,-0.8026888,1.2066262,-0.79533625,0.99113727,164.70407,94.63630639106216,-1.1093723,-2.0356624,0.5845879,0.3220528,0.1769908,-0.47567454,0.26410073,0.09931308,-0.3885366,0.30287528,0.19659744,-0.15099804,0.7833333333333333,5.8458853,-0.09166666666666666,0.8791666666666667,42.616516,10.92803,-0.10227274
-0.89696366,0.99156183,165.0412,96.56924824485095,-1.0850832,-0.62858814,1.0823209,-0.534133,0.9915991,165.08476,93.91887312428001,-1.3754829,-0.39648688,1.1985023,-0.19377755,0.9915981,165.08746,91.48254384262202,-1.7143167,-0.95874065,0.9843828,0.60100794,-0.0065191067,-0.3436726,1.5404402,0.27026224,-0.26638556,1.4372658,0.44610226,-0.22183101,0.9708333333333333,13.669057,0.0,0.9708333333333333,42.616516,10.92803,-0.10227274
-0.6419502,0.9894329,163.24664,94.93484444169599,-1.329662,-0.6440948,1.1139572,-0.29468498,0.9901274,163.8138,92.59089963808393,-1.8604248,-0.24043255,1.2743285,-0.0530068,0.99130714,164.83311,90.47425288038497,-2.2126937,-0.40791774,1.161761,0.29095003,0.29745528,-0.24674554,0.5684997,-0.0046066395,-0.32578585,0.83887446,0.08407321,-0.352592,0.7708333333333334,5.9635887,0.38333333333333336,0.9,42.616516,10.92803,-0.10227274
