r_wrist_height_f125,elbow_angle_f125,shoulder_angle_f125,arm_extension_ratio_f125,arm_elevation_f125,wrist_y_diff_f125,wrist_x_diff_f125,r_wrist_height_f140,elbow_angle_f140,shoulder_angle_f140,arm_extension_ratio_f140,arm_elevation_f140,wrist_y_diff_f140,wrist_x_diff_f140,r_wrist_height_f155,elbow_angle_f155,shoulder_angle_f155,arm_extension_ratio_f155,arm_elevation_f155,wrist_y_diff_f155,wrist_x_diff_f155,wrist_velocity_mag_v135,wrist_velocity_y_v135,wrist_velocity_z_v135,elbow_velocity_mag_v135,wrist_velocity_mag_v145,wrist_velocity_y_v145,wrist_velocity_z_v145,elbow_velocity_mag_v145,wrist_velocity_mag_v155,wrist_velocity_y_v155,wrist_velocity_z_v155,elbow_velocity_mag_v155,peak_wrist_velocity,peak_velocity_frame_ratio,wrist_velocity_pct50,wrist_velocity_pct60,wrist_velocity_pct70,wrist_height_max,wrist_height_min,wrist_height_range,max_height_frame_ratio,kinetic_chain_score,hip_to_wrist_delay
0.14262772,80.86956,97.919395,0.6535792,-13.165508,0.6703968,-0.13658714,0.20646095,99.3606,121.30119,0.7631417,-6.882664,0.69125175,-0.17991829,0.27510643,171.2058,138.13129,0.9970569,-1.5811092,0.95013046,-0.7464695,2.513422,-0.30166626,2.4947834,2.2027135,5.994366,-0.087776184,3.9070988,3.516502,0.89482343,0.7257843,-0.3892994,0.5332421,13.447228,0.8333333333333334,5.67015,5.9303455,0.44113278,-24.029568,-25.23146,1.2018929,0.9958333333333333,0.6666666666666666,-32
0.07624054,74.83035,83.8488,0.61793214,-17.116306,0.6629391,-0.036239624,0.23054695,84.03992,112.66676,0.6714416,-7.825992,0.68759537,-0.1591568,0.24985313,164.9998,136.59279,0.99144495,-2.1506026,0.9051857,-0.6737156,2.521464,0.45375824,2.345724,2.471942,6.3895116,-0.60791016,5.3065395,4.1108766,2.7516272,0.7881546,1.5324497,1.7572379,10.654066,0.9833333333333333,5.855645,5.45969,0.28553337,-24.776709,-25.212368,0.4356594,0.04583333333333333,1.0,95
0.1549015,81.510315,104.95405,0.65904355,-10.91846,0.63731,-0.17861176,0.23046494,106.279175,122.73656,0.80060846,-5.6444125,0.7318554,-0.22103691,0.3120079,160.65689,140.21284,0.98579335,-0.47838303,0.9783535,-0.6654186,2.430581,-0.31620026,2.4087238,1.9482722,5.649917,0.5022812,3.267374,3.207086,1.4120717,0.13389587,0.912838,0.8491262,12.866727,0.8333333333333334,5.04487,5.9739704,2.121926,-20.996494,-25.310604,4.31411,0.9958333333333333,0.3333333333333333,-20
0.11466026,81.61147,98.96605,0.6577664,-14.899261,0.6826401,-0.102306366,0.2281208,92.425354,119.15588,0.7233422,-7.318403,0.6774311,-0.18459511,0.24457169,169.1,139.94551,0.99547946,-2.5011754,0.9356327,-0.6939125,2.1874106,-0.08342743,2.1504307,2.0532923,6.0697203,-0.35945892,4.468689,3.5728092,1.4455966,0.75164795,0.5803585,1.2841843,13.069808,0.8416666666666667,6.2751245,5.521056,0.5824516,-24.072287,-25.204103,1.1318169,0.9625,1.0,64
0.23872185,88.67527,117.2894,0.70115894,-7.220382,0.6957741,-0.16792488,0.21746445,154.16486,136.09682,0.97474766,-3.705198,0.8185501,-0.5473919,0.3493061,163.55696,138.46436,0.98972344,-0.88379383,1.082552,-0.55947876,6.434688,-0.11375427,4.6636963,3.841192,1.0997322,0.83587646,0.12462616,0.94095254,0.53973615,0.33428192,0.2573204,0.38801682,7.3082323,0.9375,3.5732315,2.1085503,0.8477335,-24.686556,-25.268627,0.5820713,0.004166666666666667,0.6666666666666666,96
0.14707947,77.09351,96.851776,0.6279904,-13.142027,0.7084465,-0.12221718,0.22502899,94.01077,120.461174,0.7325942,-6.636529,0.70285225,-0.19754982,0.2647419,169.31233,138.584,0.9956539,-2.0646076,0.939806,-0.7354107,2.2361119,-0.07701874,2.2167778,2.0312872,6.0216537,-0.3604889,4.1417313,3.4578056,1.2552751,0.6984329,0.38658142,0.9859843,10.171705,0.9666666666666667,6.1159644,5.5449715,0.3982275,-24.660736,-25.312426,0.6516895,0.9958333333333333,1.0,93
0.16595078,78.672005,99.58969,0.6389723,-12.102137,0.7082615,-0.17071533,0.17853546,98.868286,121.39608,0.7605349,-6.9253464,0.68481445,-0.22386742,0.24260902,169.0346,140.33685,0.99542725,-2.4131281,0.9088249,-0.72052574,2.347782,-0.20759583,2.3353958,1.96982,6.2028503,0.29697418,3.9574528,3.7714705,0.71145153,-0.02254486,-0.37322044,0.9169731,15.126843,0.9583333333333334,5.8372383,6.164846,0.42198786,-24.30924,-25.270203,0.9609623,0.9958333333333333,1.0,93
0.1318531,78.657974,96.61449,0.64195395,-14.703175,0.6233959,-0.14215088,0.22766113,96.91322,120.178375,0.7497105,-6.3907957,0.6663532,-0.24840736,0.3103485,170.77745,137.51215,0.99676645,-1.4841496,0.94958115,-0.74983215,2.3334944,0.03593445,2.307701,2.1950655,5.724741,0.06889343,3.9035225,3.7241523,0.7494548,0.6583786,0.14954567,0.7042939,15.010538,0.8375,5.786139,5.5770836,0.53928196,-24.096899,-25.229332,1.1324329,0.9916666666666667,1.0,63
0.12139511,78.15969,100.67498,0.6352837,-13.322169,0.67534256,-0.14336395,0.18279076,100.31986,124.08775,0.76850593,-6.3166494,0.7149544,-0.15461731,0.2352562,168.05914,138.34093,0.9945757,-2.123292,0.9445019,-0.6382141,2.6643164,-0.01739502,2.5893974,2.3099244,6.145222,0.14282227,4.008751,3.7450106,0.9572745,0.3926468,-0.041828156,0.76008797,6.2416534,0.43333333333333335,5.0681663,6.000087,0.9386424,-24.727362,-25.225119,0.49775696,0.0,0.3333333333333333,-34
0.13858414,82.39591,103.56638,0.66258603,-12.3255,0.6864319,-0.12259674,0.18815994,98.635254,124.45652,0.75896394,-6.8594236,0.6802769,-0.1555233,0.27399635,170.6667,139.28148,0.9966855,-1.1331602,0.9789982,-0.7066479,2.0182762,-0.38898468,1.9713593,1.8639653,6.112321,0.25440216,4.2072773,3.4971251,1.1953198,0.8306122,-0.49801826,0.43852302,11.492247,0.9666666666666667,6.020177,5.877089,0.5134003,-24.637484,-25.306658,0.6691742,0.9958333333333333,1.0,94
0.082704544,75.76752,96.08838,0.6210986,-14.591187,0.6946869,-0.09880829,0.19584465,92.22296,119.54392,0.72214675,-6.7237597,0.70155716,-0.15666008,0.24727249,164.30832,140.12563,0.9906397,-1.7219976,0.92544174,-0.7110481,2.4053435,0.07724762,2.2767735,2.2822409,6.2473874,-0.33405304,4.372587,3.6855998,1.0044218,0.7022095,0.700407,1.208493,15.291607,0.9666666666666667,6.129429,5.765086,0.62948763,-24.698318,-25.302553,0.6042347,0.9958333333333333,1.0,93
0.13337517,81.62687,102.55573,0.65561664,-13.8742,0.7015171,-0.08729172,0.29642105,149.95927,139.88889,0.9659074,-1.4341828,0.80392647,-0.34602928,0.30690002,166.1648,140.26227,0.99272054,-1.611561,1.0065174,-0.6065655,3.594166,0.75748444,2.94199,3.0320394,3.5934691,-0.10334015,1.5822601,1.601734,1.0402725,0.48648834,0.18748283,0.7345234,92.920105,0.95,7.848127,3.9745579,0.6817888,-24.66621,-25.684238,1.0180283,0.9833333333333333,1.0,0
0.12692833,79.263245,99.76759,0.6413973,-14.172742,0.6730118,-0.08978844,0.15129471,103.21364,124.955444,0.7842382,-7.833378,0.669672,-0.14884949,0.26133156,166.01137,141.10287,0.9925585,-1.0544215,0.99409294,-0.66900635,2.4411905,-0.1328659,2.412386,2.495116,6.414282,0.37410736,4.153061,3.6733413,0.8576136,0.63251495,0.10860443,0.85891324,6.910641,0.9083333333333333,5.545747,6.270716,1.3300844,-24.66775,-25.192022,0.5242729,0.0625,0.6666666666666666,83
0.11956406,74.46863,97.41376,0.6096985,-14.457134,0.694149,-0.07705498,0.2123127,96.90394,120.0237,0.7496092,-7.8532124,0.7070427,-0.17486191,0.27758026,171.22153,139.81186,0.99706715,-2.0258281,0.98142624,-0.71377563,2.490266,0.049324036,2.3908424,2.190943,6.176341,0.08331299,4.418936,3.8425748,0.59168446,0.44254303,0.20009995,0.9711296,9.754243,0.8833333333333333,6.211052,5.887839,1.1032264,-24.637259,-25.145348,0.50808907,0.029166666666666667,0.6666666666666666,74
0.16043854,77.35676,97.01575,0.6295097,-12.894476,0.69755936,-0.09505081,0.22515869,99.71346,120.093445,0.766058,-7.208062,0.67243004,-0.23891068,0.34737778,172.00856,138.03122,0.9975694,-0.9789964,0.9776764,-0.7209301,2.449796,0.056648254,2.4386787,2.3801265,5.9923987,0.55171967,4.0324116,3.8041437,1.1786636,0.4611969,0.023031235,0.8447426,14.840613,0.8,6.622233,5.8506947,3.6818714,-24.292545,-25.154123,0.861578,0.8166666666666667,1.0,56
0.15078735,150.41887,135.3474,0.9670003,-4.875659,0.78829575,-0.54779816,0.21359444,160.87027,141.69759,0.9861027,-2.6799698,0.9777546,-0.61594963,0.31576157,163.27672,148.10376,0.9894059,-1.2905176,1.1535625,-0.35489655,1.2452842,-0.13401031,0.32240868,0.83373785,1.2607403,0.439682,0.5425644,0.7892383,0.62760055,0.026664734,0.3739643,0.4561293,8.0069895,0.8791666666666667,5.71792,1.2528913,0.9776982,-24.580696,-25.196226,0.61553,0.029166666666666667,0.6666666666666666,-1
0.10460663,74.75393,91.4206,0.61219436,-15.489674,0.6892376,-0.10494995,0.18966484,92.42861,118.36606,0.72353643,-7.6199265,0.68182755,-0.22817421,0.24009323,164.8799,138.17604,0.9913106,-2.216844,0.88687134,-0.7248764,2.1030626,0.06946564,2.0881176,2.108671,5.223667,-0.5459976,4.1275406,3.2368407,3.1109982,0.9539795,1.5029526,1.5163339,8.645016,0.9666666666666667,5.649088,4.3919525,0.48341322,-24.81191,-25.265936,0.45402527,0.004166666666666667,0.6666666666666666,8
0.12898254,78.353455,97.70633,0.63733214,-13.078132,0.7072735,-0.12059021,0.23221588,92.083305,119.66591,0.72147703,-5.576556,0.6982899,-0.19753647,0.28957367,168.32307,138.15643,0.9948135,-1.1207856,0.94862175,-0.74640274,2.3786395,-0.03993988,2.2636414,2.0558228,5.882039,-0.22441864,4.135666,3.4147005,1.1470186,0.548172,0.10073662,0.84272635,14.064181,0.8708333333333333,6.516941,5.380755,0.5169144,-24.339392,-25.257006,0.917614,0.8833333333333333,1.0,71
0.12586784,76.26981,101.86941,0.62240577,-13.159052,0.7199726,-0.09911156,0.17510033,96.68241,120.45451,0.74787754,-8.263513,0.7029362,-0.14832497,0.24897957,167.65657,140.8928,0.9942042,-2.2484124,0.97921944,-0.6520424,2.17478,-0.1543808,2.1425915,1.9810623,6.080967,0.17612457,4.0235424,3.796593,0.55526215,0.42079926,0.20813942,0.9918309,8.306815,0.9666666666666667,5.9060535,5.8787904,1.6617368,-24.58308,-25.2224,0.6393204,0.0,1.0,104
0.13415718,76.91868,95.85022,0.6279494,-13.846502,0.6987343,-0.08302307,0.21324348,96.322685,120.226326,0.7466154,-7.0557685,0.7082062,-0.18377495,0.29763222,171.43192,139.3859,0.9972059,-1.1933208,0.9910965,-0.73456764,2.5630841,0.10471344,2.5275135,2.1629548,6.275023,0.061569214,4.2531395,3.7185576,0.6091419,0.5950928,-0.03873825,0.8355575,14.253696,0.875,7.0779085,6.0359583,0.6276145,-24.505474,-25.241505,0.7360306,0.8916666666666667,0.6666666666666666,71
0.08470154,76.343094,87.07678,0.6273317,-16.87597,0.6942024,-0.05529213,0.2492466,91.403114,117.82694,0.71723723,-6.952122,0.70049477,-0.19193459,0.21804237,163.4849,136.56816,0.98964906,-3.967548,0.8650074,-0.6700554,2.4668207,0.065574646,2.324295,2.624041,4.933448,-0.8924103,4.042425,3.1094744,3.413126,0.56728363,1.6789341,2.138099,13.261802,0.8708333333333333,6.3782253,4.1190233,0.60737836,-24.049032,-25.179668,1.1306362,0.9958333333333333,1.0,69
0.066625595,163.97046,136.708,0.99029565,-6.1904674,1.0608807,-0.71271133,0.1563282,164.33041,137.5246,0.9907217,-4.422242,1.231554,-0.30965424,0.20441246,165.01003,137.76451,0.9915082,-3.3479953,1.0488548,-0.90258026,0.32710505,-0.04737854,-0.16187668,0.24374218,0.5746939,-0.021743774,-0.23211479,0.39149293,1.0133885,-0.07083893,-0.40014267,0.8508328,11.062271,0.7833333333333333,0.65723866,0.5116752,1.9405155,-23.65952,-25.302576,1.6430569,0.9458333333333333,0.6666666666666666,-43
0.24302101,163.71669,137.16125,0.99001294,-1.6171143,1.3403301,-0.44091797,0.30168915,162.7124,136.38297,0.98871046,-0.35793296,1.496191,-0.116651535,0.36229134,161.26291,136.70026,0.9867475,0.47752807,1.484726,-0.4663868,0.79188067,0.5092621,-0.19781113,0.7297366,1.3027037,0.6345749,-0.29213905,1.2146167,1.9668864,0.624733,-0.7842636,2.2421038,13.653885,0.9708333333333333,0.46880516,1.2302539,5.0324197,-24.566204,-26.030838,1.464634,0.025,1.0,0
0.04842949,163.91866,137.05608,0.9902443,-8.209904,1.0573425,-0.6941643,0.0928669,160.13094,136.39436,0.9851119,-6.302947,1.3066368,-0.5774231,0.17635345,161.24965,138.66711,0.9866907,-4.1554575,1.3569412,-0.6229267,1.0640738,-0.017623901,-0.50494194,0.9412606,2.0651436,0.46966553,-0.67022324,1.6388402,2.3102696,0.7926178,-0.5212498,2.3960028,11.246016,0.7583333333333333,0.47558552,1.9964898,3.4599216,-23.54559,-25.296701,1.751112,0.9958333333333333,1.0,91
0.22365761,163.66608,139.73593,0.98992455,-1.4588552,1.2683754,-0.56713295,0.33682632,163.98325,139.48706,0.9903113,1.2298189,1.426712,-0.26441765,0.3976574,165.61617,139.30354,0.9921817,3.289074,1.2877293,-0.61234856,1.1348815,-0.09086609,-0.44311523,0.99765843,1.7757641,-0.19123077,-0.663414,1.3783205,2.4351392,0.31505585,-0.78320503,2.3972578,11.246115,0.7833333333333333,0.63655937,1.6830282,3.0071642,-24.6057,-26.06049,1.4547901,0.05,0.6666666666666666,-44
0.1274128,161.09706,140.67398,0.986509,-4.4785757,1.3346272,-0.36462402,0.23585129,162.777,141.76758,0.9887634,-1.5047045,1.2190819,-0.29572487,0.2879734,163.78615,138.46042,0.9900366,-1.3105962,1.0785179,-0.78261375,1.81714,0.50582886,-0.495615,1.5265956,2.2110164,0.7987976,-0.50834656,2.1842823,2.5464985,0.9030533,-0.016078949,2.5109105,10.36771,0.8083333333333333,0.8677786,2.2706532,3.0465539,-24.20694,-25.312176,1.105236,0.9458333333333333,1.0,102
-0.051513672,160.94353,136.21936,0.98630905,-8.9822,1.0982323,-0.777586,-0.111688614,163.1405,139.41277,0.989225,-6.947219,1.2419491,-0.51351166,-0.2201519,162.62863,140.66609,0.9885658,-6.160069,0.7905121,-0.72045135,0.5004919,-0.39539337,-0.110321045,0.49423337,0.6745287,-0.3238678,-0.22936821,0.64101243,1.6104578,0.45993805,-0.34749985,1.5198408,10.591489,0.775,0.28029224,0.6063739,3.5140984,-21.469471,-25.344376,3.8749046,0.9958333333333333,0.6666666666666666,-46
-0.004858017,164.50096,138.89783,0.99095017,-7.563684,1.0735836,-0.90237236,0.10162926,163.18584,140.25014,0.989329,-4.6711855,1.4345894,-0.67494774,0.19555664,164.3313,141.75322,0.9907042,-2.7535176,1.3058662,-1.009655,1.3183407,0.023345947,-0.63111305,1.1919178,2.3265743,0.6373215,-0.60009956,2.0796356,2.8502486,1.1422348,-0.65543175,2.9027612,10.935831,0.75,0.42531228,2.2720447,3.8566093,-23.803446,-25.314753,1.5113068,0.8916666666666667,1.0,90
0.18093872,164.4256,140.38815,0.9908242,-1.8023691,1.4306545,-0.25414276,0.23815155,164.45566,140.96138,0.9908432,-0.93583065,1.4454365,-0.0431118,0.27985764,164.05205,139.84174,0.9903925,-0.66430926,1.2438393,-0.8781452,0.8593482,0.30773163,-0.6052208,0.7617143,1.1120033,0.59646606,-0.445261,0.98721874,1.6433893,0.71308136,-0.4334736,1.3769456,11.78712,0.7458333333333333,0.33871156,1.103948,3.7931113,-21.206074,-25.358295,4.1522217,0.9958333333333333,0.6666666666666666,-53
0.0015735626,166.4572,138.43472,0.99306893,-6.9599147,1.0215607,-0.89234924,0.094963074,165.1107,139.81396,0.9916208,-4.7488832,1.3378048,-0.59622574,0.21941566,165.74622,140.64624,0.99231327,-2.5228384,1.1834106,-1.053709,0.8418807,0.08274078,-0.33971786,0.8659866,1.847171,0.54862976,-0.5171871,1.5505692,2.365902,1.1981964,-0.648365,2.4352942,11.623391,0.7708333333333334,0.6709333,1.7276825,3.406818,-23.095608,-25.362597,2.2669888,0.9958333333333333,1.0,92
0.049423218,165.51752,139.5966,0.9920701,-5.446658,1.1187286,-0.72015953,0.13861275,165.86838,141.84026,0.9924557,-3.490664,1.4070415,-0.5620842,0.1952095,163.9187,140.43535,0.99021584,-1.6487302,1.1990376,-1.2175426,0.58975023,-0.03513336,-0.42085648,0.4316965,0.8747671,-0.106544495,-0.47392845,0.6653174,1.3881731,-0.010414124,-0.37118912,1.2836127,8.639501,0.8375,0.48672134,0.8648915,2.8113873,-24.23779,-25.226097,0.98830795,0.9958333333333333,1.0,113
0.29534912,161.56323,137.41075,0.98719466,-1.2707543,1.3048077,-0.40418243,0.38162804,161.0147,137.10332,0.986377,0.90005994,1.5063305,-0.10459137,0.47455025,161.62358,136.387,0.9872331,3.0410442,1.5102577,-0.56624985,0.8397366,0.28255463,-0.36952972,0.70340073,1.5313354,0.65734863,-0.55701256,1.2670615,2.2371478,1.2411118,-0.5238247,2.043112,10.859375,0.8166666666666667,0.91837347,1.4350662,2.920631,-23.93497,-25.242392,1.3074207,0.8125,0.6666666666666666,-36
0.19345665,166.293,138.2096,0.99291176,-2.096446,1.2966595,-0.5715885,0.26971817,166.83093,139.4454,0.9934329,-0.28009996,1.4403324,-0.3335762,0.33696556,167.5282,137.76816,0.9941159,0.877729,1.2232609,-1.1454792,0.567186,0.07873535,-0.54302216,0.55683374,0.3558873,-0.04840851,-0.24833679,0.21764748,0.25385553,-0.06385803,-0.17083168,0.16601883,12.579167,0.7666666666666667,0.72427166,0.3647918,2.713927,-24.64308,-25.305958,0.66287804,0.0,1.0,94
0.042844772,161.28943,135.14806,0.9867853,-7.5218735,1.1807957,-0.5800438,0.0391922,163.07304,138.06635,0.9891571,-7.141465,1.1887741,-0.2719307,0.05356598,164.26508,137.37552,0.99065197,-6.052643,0.8166771,-0.72449875,0.28176212,-0.20896912,0.121507645,0.2379853,0.46827754,0.049324036,-0.24152756,0.29531792,0.7456458,0.44586182,-0.15867233,0.6361417,12.33655,0.8041666666666667,0.92755586,0.4116911,2.0492682,-18.791742,-25.330826,6.5390835,0.9958333333333333,0.6666666666666666,-39
-0.026420593,164.27588,140.38597,0.9906738,-7.548519,1.1700134,-0.82126236,0.062072754,164.78139,143.90413,0.99121624,-4.7163653,1.4332333,-0.48362732,0.09365654,165.6794,144.61899,0.99223113,-3.9085255,1.1002731,-1.1644745,1.1115935,0.14785767,-0.39616585,0.94210815,2.232915,0.48957825,-0.5425358,2.013124,2.848219,1.0342026,-0.7492733,2.910953,11.928116,0.7916666666666666,0.5912122,2.1472783,3.388165,-23.56679,-25.353039,1.7862492,0.9333333333333333,0.6666666666666666,-41
0.25263977,164.6956,139.53496,0.99116343,-0.6555541,1.3234634,-0.558815,0.4015541,163.94463,139.46815,0.990257,2.2375543,1.5203228,-0.23418427,0.48420143,165.0102,139.70503,0.99150944,5.2137017,1.4123802,-0.4208374,1.0428882,0.055503845,-0.46188354,0.857238,1.4714497,-0.071525574,-0.59449196,1.3007892,2.1060717,0.082969666,-0.5282879,1.8504976,11.586503,0.7958333333333333,0.97640914,1.4163288,3.15503,-24.312077,-25.339333,1.027256,0.9958333333333333,0.6666666666666666,-40
0.07985115,163.17694,135.33289,0.98932886,-5.929003,1.1561775,-0.63318634,0.153862,161.38205,134.53262,0.9869482,-4.6709676,1.2817307,-0.25977516,0.22465515,162.39835,135.34032,0.9882977,-3.0624516,1.1548977,-0.36226845,0.35055187,-0.12966156,-0.14061928,0.39518645,0.6744188,-0.07575989,-0.17904282,0.50500506,0.88844424,-0.2363205,-0.26759148,0.80065244,10.651099,0.7833333333333333,0.64883137,0.6309871,1.7618204,-23.909986,-25.252249,1.3422623,0.9916666666666667,0.6666666666666666,-43
0.07759094,162.49803,134.24303,0.988442,-5.7033114,1.2578373,-0.6723881,0.13851929,163.42944,136.30771,0.98961735,-3.419541,1.2417793,-0.41910362,0.18441963,162.84077,133.78183,0.98885393,-2.1600258,0.8658695,-0.7930031,0.6262201,0.16765594,-0.18965721,0.5281448,1.3874156,0.691452,-0.3991413,1.2152255,2.2552016,1.5280151,-0.50691605,2.1902156,11.5786495,0.8041666666666667,1.3562682,1.3022352,3.546067,-19.88592,-25.32964,5.44372,0.9958333333333333,0.6666666666666666,-38
0.039396286,160.77979,139.80228,0.98607564,-6.917416,1.0751133,-0.63079643,0.14995766,160.27966,139.62689,0.9853583,-4.171602,1.3396797,-0.3252926,0.20435905,161.57797,140.36537,0.98715836,-2.3832293,1.2954865,-0.24350739,0.7429365,-0.004119873,-0.16582489,0.60498106,1.2112519,-0.02368927,-0.38638115,1.0407412,2.0757296,0.573349,-0.45739174,1.8282218,9.599566,0.7833333333333333,1.1194277,1.195216,2.9039226,-24.079176,-25.31365,1.2344742,0.9541666666666667,0.6666666666666666,-44
0.19420052,164.99033,139.06648,0.99148816,-0.79157513,1.3640099,-0.47973442,0.2662201,165.09251,139.47928,0.99159247,0.7289653,1.5093746,-0.22179222,0.31603432,166.17934,139.42303,0.99277747,1.3632313,1.3511047,-0.9201107,0.5855261,0.20713806,-0.37762642,0.44883364,0.90384746,0.42995453,-0.15315056,0.77922904,1.1716281,0.66524506,-0.24544716,1.025476,10.807212,0.8416666666666667,0.68177986,0.83453476,1.6373827,-24.519625,-25.445684,0.9260597,0.9958333333333333,0.3333333333333333,-30
0.17974281,163.63918,137.49547,0.9898958,-2.879117,1.1498318,-0.67240715,0.2760868,162.11737,137.47467,0.9879491,-0.34836957,1.3814354,-0.3881073,0.36020088,162.86101,139.06297,0.98887587,1.6111275,1.6016159,-0.13653946,0.7279563,0.07209778,-0.3166294,0.7971389,1.6504234,0.42686462,-0.43953896,1.4989153,2.3549123,0.7800293,-0.43338776,2.4517274,10.946774,0.8041666666666667,0.75557417,1.5646795,3.3490272,-24.512064,-26.667784,2.1557198,0.8208333333333333,0.6666666666666666,-38
0.1529522,159.66618,135.42372,0.9844112,-5.6098146,1.1341381,-0.46943092,0.21970367,159.03934,135.31136,0.9834303,-4.244627,1.3001881,-0.07959175,0.24105453,159.44075,135.32634,0.9840303,-4.1537256,1.2662907,-0.2078743,0.33200315,0.21263123,0.031471252,0.219171,0.53763807,0.21961212,-0.27812004,0.45116633,0.81032896,0.30189514,-0.14365196,0.7916964,7.679307,0.4083333333333333,1.2100573,0.5126271,1.8045635,-22.28654,-25.292402,3.0058632,0.9958333333333333,1.0,2
-0.03619194,163.20728,139.95456,0.98934567,-7.986349,1.1487064,-0.77022743,-0.005508423,163.56183,141.67839,0.98979676,-6.2661366,1.3036385,-0.57053757,0.03193474,162.78973,140.12508,0.9887782,-4.8782163,0.91911507,-1.415123,0.7671029,-0.10437012,-0.4041195,0.6182827,1.364052,0.2891922,-0.3325653,1.0311537,2.0674446,1.0429001,-0.45521736,2.0076253,11.783572,0.8041666666666667,0.41475973,1.2697527,3.7346103,-22.512785,-25.26205,2.7492657,0.9583333333333334,0.6666666666666666,-13
0.10018349,163.62067,138.33856,0.98986495,-5.206038,1.2088089,-0.53536415,0.183218,163.76323,139.78522,0.99004126,-3.2579494,1.2704029,-0.20233345,0.19634247,163.45238,139.64693,0.9896478,-2.4051323,1.0632687,-0.6686287,1.2068148,-0.16593933,-0.39805412,1.0634866,1.8291035,0.085372925,-0.41805267,1.6132581,2.4558952,0.7093048,-0.65068245,2.5175529,10.751725,0.7916666666666666,0.7244912,1.7442319,2.99135,-24.285917,-25.323301,1.037384,0.9166666666666666,0.6666666666666666,-11
-0.0035419464,156.94124,133.94756,0.97998977,-8.689852,1.1320229,-0.6116333,0.03158188,157.96704,135.52664,0.9817226,-7.543447,1.1965065,-0.2882328,0.049837112,158.86911,135.37439,0.98314315,-5.9256587,0.88264275,-0.62893105,0.328536,-0.0146484375,-0.036649704,0.24043785,0.72818995,0.035820007,-0.28095245,0.50446516,1.2301104,0.33222198,-0.3904152,1.0556588,11.634397,0.7791666666666667,0.7362348,0.6861006,3.1614268,-23.251997,-25.240377,1.9883804,0.95,0.6666666666666666,-45
0.10276604,162.76968,137.15506,0.988784,-4.957761,1.2508888,-0.3793621,0.16753197,164.72527,140.38383,0.9911794,-3.8747504,1.2744827,-0.30727386,0.17757607,165.24493,140.35316,0.99175614,-2.8856184,1.0604229,-1.0520401,0.6812405,-0.10929108,-0.122709274,0.5878674,1.1523898,-0.2148056,-0.3540802,1.0488976,1.768728,-0.021743774,-0.40283203,1.5445685,10.845881,0.7958333333333333,0.70611745,1.122695,2.6883311,-22.718327,-25.305168,2.5868416,0.9958333333333333,0.6666666666666666,15
0.18849182,164.11014,140.48726,0.9904796,-1.6188868,1.3468609,-0.4188652,0.3189907,164.07312,141.23688,0.9904037,0.7780945,1.5993862,-0.18560791,0.3880844,163.81953,138.71835,0.99010605,1.6676342,1.3131714,-1.008234,0.8021395,0.50159454,-0.6259632,0.7727342,0.8025318,0.35785675,-0.4173088,0.5738272,0.7185899,0.02002716,-0.29371262,0.5869662,12.674703,0.7875,0.553132,0.7746991,1.3580147,-22.561821,-25.346926,2.7851048,0.9958333333333333,0.6666666666666666,-43
-0.025432587,160.13976,134.30292,0.98513937,-8.051292,1.1521034,-0.78186417,0.028020859,160.11107,136.61853,0.9850486,-5.076578,1.2564125,-0.51226234,0.06998062,160.02415,135.87245,0.9849148,-2.8318796,0.9160824,-1.1078167,0.8063411,-0.320549,-0.26058197,0.8438031,1.5031339,-0.16399384,-0.53066254,1.2512543,2.238633,0.2984619,-0.41779518,2.1477885,10.004271,0.875,0.5843595,1.470938,3.2618241,-23.88052,-25.24828,1.3677597,0.9958333333333333,0.3333333333333333,1
-0.011287689,163.27655,137.45396,0.98942506,-8.262219,1.0581722,-0.9127121,-0.11294365,164.38777,140.65492,0.99076444,-6.5741253,1.4604168,-0.7451649,-0.3549118,165.1889,144.6151,0.9916933,-7.648136,0.570364,-1.6800861,0.76393676,-0.56087494,-0.30195236,0.7065719,1.1775897,-1.1043549,-0.26910782,1.0694484,1.180792,-0.82523346,-0.18779755,1.0824835,12.063049,0.7583333333333333,0.25570974,1.1287049,3.6255467,-24.479141,-27.627562,3.1484203,0.04583333333333333,0.6666666666666666,-50
0.07672882,164.3883,139.81085,0.99081284,-4.1611104,1.1334286,-0.8790703,0.22860718,163.59882,140.58878,0.9898383,-0.84200406,1.4871006,-0.64260864,0.32204437,165.35913,141.19182,0.9918896,0.39277324,1.1973171,-0.88290024,1.2382113,0.23666382,-0.45581818,1.1572978,2.1429229,0.36174774,-0.6145191,1.9904897,3.1601455,0.70804596,-1.0953999,3.0476205,11.483263,0.8041666666666667,0.7234324,2.016224,3.335286,-24.301388,-25.323004,1.021616,0.9083333333333333,0.6666666666666666,33
0.19183922,162.51697,137.94514,0.98848,-2.073496,1.277483,-0.62491417,0.35987282,162.43076,137.51738,0.9883402,1.7020627,1.5089741,-0.2199974,0.43530655,163.23813,135.0148,0.98937976,2.1206906,1.4773903,-0.4678402,1.7174375,0.6136322,-0.5744362,1.4910444,2.253267,0.8621979,-0.5613899,2.243963,2.701838,0.800972,-0.11060715,2.5611358,10.818969,0.7666666666666667,0.8896077,2.2862086,3.1789956,-24.549917,-27.151901,2.601984,0.0,0.6666666666666666,-33
